DataAut,Numero Autorizzazione,Soggetto,Piva,Via Autorizzazione,Civico Autorizzazione,Oggetto,Dettaglio Oggetto,Area,Durata,Data Inizio,Data Fine
31/08/16,269169/2016,CONDOMINIO VIA ZANELLA 43 ,95530420157,Via ZANELLA GIACOMO,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,13.831,54,26/09/16,18/11/16
31/08/16,269169/2016,CONDOMINIO VIA ZANELLA 43 ,95530420157,Via ZANELLA GIACOMO,43,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,7.232,54,26/09/16,18/11/16
31/08/16,283926/2016,I.TEC. SRL COSTRUZIONI GENERALI  ,3893860282,Via JOMMELLI NICCOLO',18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,25,60,26/09/16,24/11/16
31/08/16,301823/2016,CONDOMINIO VIA PACINI 61 ,80331890154,Via ASTOLFO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",27.3,90,19/09/16,17/12/16
31/08/16,301823/2016,CONDOMINIO VIA PACINI 61 ,80331890154,Via ASTOLFO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,12.1,90,19/09/16,17/12/16
31/08/16,301823/2016,CONDOMINIO VIA PACINI 61 ,80331890154,Via PACINI GIOVANNI,61,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,39.65,90,19/09/16,17/12/16
31/08/16,301823/2016,CONDOMINIO VIA PACINI 61 ,80331890154,Via PACINI GIOVANNI,61,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,18.37,90,19/09/16,17/12/16
31/08/16,305411/2016,"CONDOMINIO P.LE P.TA LODOVICA ,4   ",80199380157,Via BAINSIZZA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,22.8,120,10/10/16,06/02/17
31/08/16,305411/2016,"CONDOMINIO P.LE P.TA LODOVICA ,4   ",80199380157,Via BAINSIZZA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",5.94,120,10/10/16,06/02/17
31/08/16,305411/2016,"CONDOMINIO P.LE P.TA LODOVICA ,4   ",80199380157,Via BAINSIZZA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,16.9,120,10/10/16,06/02/17
31/08/16,305411/2016,"CONDOMINIO P.LE P.TA LODOVICA ,4   ",80199380157,Via BAINSIZZA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9.35,120,10/10/16,06/02/17
31/08/16,305411/2016,"CONDOMINIO P.LE P.TA LODOVICA ,4   ",80199380157,Via BAINSIZZA,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,13.75,120,10/10/16,06/02/17
31/08/16,305411/2016,"CONDOMINIO P.LE P.TA LODOVICA ,4   ",80199380157,Piazzale DI PORTA LODOVICA,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,33,120,10/10/16,06/02/17
31/08/16,313519/2016,CONDOMINIO VIA MANTOVA 17 ,80213580154,Via MANTOVA,17,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",44.2,90,19/09/16,17/12/16
31/08/16,313519/2016,CONDOMINIO VIA MANTOVA 17 ,80213580154,Via MANTOVA,17,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,22.05,90,19/09/16,17/12/16
31/08/16,313519/2016,CONDOMINIO VIA MANTOVA 17 ,80213580154,Via MANTOVA,17,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,14.25,90,19/09/16,17/12/16
31/08/16,319205/2016,P19 SRL ,7102860967,Via PALERMO,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,3.9,202,04/07/16,21/01/17
31/08/16,319205/2016,P19 SRL ,7102860967,Via PALERMO,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,6.975,202,04/07/16,21/01/17
31/08/16,321313/2016,CONDOMINIO VIA PALMANOVA 58 ,80156500151,Via PALMANOVA,58,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,17.82,120,12/09/16,09/01/17
31/08/16,321313/2016,CONDOMINIO VIA PALMANOVA 58 ,80156500151,Via PALMANOVA,58,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.98,120,12/09/16,09/01/17
31/08/16,321313/2016,CONDOMINIO VIA PALMANOVA 58 ,80156500151,Via PALMANOVA,58,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,14.56,120,12/09/16,09/01/17
31/08/16,321313/2016,CONDOMINIO VIA PALMANOVA 58 ,80156500151,Via PALMANOVA,58,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,14.52,120,12/09/16,09/01/17
31/08/16,321313/2016,CONDOMINIO VIA PALMANOVA 58 ,80156500151,Via PALMANOVA,58,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,3.96,120,12/09/16,09/01/17
31/08/16,321313/2016,CONDOMINIO VIA PALMANOVA 58 ,80156500151,Via PALMANOVA,58,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.97,120,12/09/16,09/01/17
31/08/16,321313/2016,CONDOMINIO VIA PALMANOVA 58 ,80156500151,Via PALMANOVA,58,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,4.615,120,12/09/16,09/01/17
31/08/16,327245/2016,CONDOMINIO VIALE DELLE RIMEMBRANZE DI LAMBRATE18 ,80326500156,Viale DELLE RIMEMBRANZE DI LAMBRATE,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,12.81,63,11/10/16,12/12/16
31/08/16,327245/2016,CONDOMINIO VIALE DELLE RIMEMBRANZE DI LAMBRATE18 ,80326500156,Viale DELLE RIMEMBRANZE DI LAMBRATE,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,7.5,63,11/10/16,12/12/16
31/08/16,327245/2016,CONDOMINIO VIALE DELLE RIMEMBRANZE DI LAMBRATE18 ,80326500156,Viale DELLE RIMEMBRANZE DI LAMBRATE,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,3,63,11/10/16,12/12/16
31/08/16,327245/2016,CONDOMINIO VIALE DELLE RIMEMBRANZE DI LAMBRATE18 ,80326500156,Viale DELLE RIMEMBRANZE DI LAMBRATE,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Castello di tiro,2.31,63,11/10/16,12/12/16
31/08/16,327245/2016,CONDOMINIO VIALE DELLE RIMEMBRANZE DI LAMBRATE18 ,80326500156,Viale DELLE RIMEMBRANZE DI LAMBRATE,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",9.45,63,11/10/16,12/12/16
01/09/16,285452/2016,INTESA COSTRUZIONI SRL ,2785560166,Via MONTE NAPOLEONE,27,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,3.465,90,13/09/16,11/12/16
01/09/16,305992/2016,CONDOMINIO VIA MURATORI 11 ,95544430150,Via MURATORI LODOVICO,11,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,39.666,90,14/09/16,12/12/16
01/09/16,305992/2016,CONDOMINIO VIA MURATORI 11 ,95544430150,Via MURATORI LODOVICO,11,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,39.666,90,14/09/16,12/12/16
01/09/16,305992/2016,CONDOMINIO VIA MURATORI 11 ,95544430150,Via VASARI GIORGIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,24.739,90,14/09/16,12/12/16
01/09/16,305992/2016,CONDOMINIO VIA MURATORI 11 ,95544430150,Via VASARI GIORGIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,24.739,90,14/09/16,12/12/16
01/09/16,305992/2016,CONDOMINIO VIA MURATORI 11 ,95544430150,Via VASARI GIORGIO,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,13.75,90,14/09/16,12/12/16
01/09/16,315637/2016,CONDOMINIO VIA CARCANO 4 ,80155580154,Via CARCANO FILIPPO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,27.027,90,,
01/09/16,315637/2016,CONDOMINIO VIA CARCANO 4 ,80155580154,Via CARCANO FILIPPO,4,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,22.869,90,,
01/09/16,327298/2016,"CONDOMINIO DI VIA PRATI,11 ",80211200151,Via PRATI GIOVANNI,11,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,23.1,60,18/10/16,16/12/16
01/09/16,327298/2016,"CONDOMINIO DI VIA PRATI,11 ",80211200151,Via PRATI GIOVANNI,11,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,23.1,60,18/10/16,16/12/16
01/09/16,327298/2016,"CONDOMINIO DI VIA PRATI,11 ",80211200151,Via PRATI GIOVANNI,11,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,10.64,60,18/10/16,16/12/16
05/09/16,191594/2016,CONDOMINIO VIA TABACCHI 3 ,80336190154,Via TABACCHI ODOARDO,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,35.31,90,12/09/16,10/12/16
05/09/16,191594/2016,CONDOMINIO VIA TABACCHI 3 ,80336190154,Via TABACCHI ODOARDO,3,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,44.94,90,12/09/16,10/12/16
05/09/16,227038/2016,CONDOMINIO VIA AMADEO 24 ,80306820152,Via AMADEO GIAN ANTONIO,24,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",17.85,120,22/09/16,19/01/17
05/09/16,227038/2016,CONDOMINIO VIA AMADEO 24 ,80306820152,Via AMADEO GIAN ANTONIO,24,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",6.48,120,22/09/16,19/01/17
05/09/16,227038/2016,CONDOMINIO VIA AMADEO 24 ,80306820152,Via AMADEO GIAN ANTONIO,24,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,21.6,120,22/09/16,19/01/17
05/09/16,227038/2016,CONDOMINIO VIA AMADEO 24 ,80306820152,Via AMADEO GIAN ANTONIO,24,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,19.05,120,22/09/16,19/01/17
05/09/16,227038/2016,CONDOMINIO VIA AMADEO 24 ,80306820152,Via AMADEO GIAN ANTONIO,24,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,4.62,120,22/09/16,19/01/17
05/09/16,235410/2016,CONDOMINIO VIA LORENTEGGIO 30 ,95534940150,Via LORENTEGGIO,30,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",16.9,45,29/09/16,12/11/16
05/09/16,235410/2016,CONDOMINIO VIA LORENTEGGIO 30 ,95534940150,Via LORENTEGGIO,30,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,14.5,45,29/09/16,12/11/16
05/09/16,258560/2016,CONDOMINIO VIALE BEATRICE D'ESTE 35 ,80204120150,Viale BEATRICE D'ESTE,35,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",24.18,93,12/09/16,13/12/16
05/09/16,258560/2016,CONDOMINIO VIALE BEATRICE D'ESTE 35 ,80204120150,Viale BEATRICE D'ESTE,35,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Castello di tiro,3.96,93,12/09/16,13/12/16
05/09/16,258560/2016,CONDOMINIO VIALE BEATRICE D'ESTE 35 ,80204120150,Viale BEATRICE D'ESTE,35,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,18.48,93,12/09/16,13/12/16
05/09/16,302228/2016,KONI SRL ,5594540964,Via NUVOLONE PANFILO,5,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio alla base,10.08,365,08/09/16,07/09/17
05/09/16,302228/2016,KONI SRL ,5594540964,Via NUVOLONE PANFILO,5,"Occupazioni permanenti per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,6.3,365,08/09/16,07/09/17
05/09/16,305567/2016,CONDOMINIO VIALE MAJNO LUIGI 31 ,80320500152,Via BARETTI GIUSEPPE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,31.5,120,14/09/16,11/01/17
05/09/16,305567/2016,CONDOMINIO VIALE MAJNO LUIGI 31 ,80320500152,Via BARETTI GIUSEPPE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,4.2,120,14/09/16,11/01/17
05/09/16,305567/2016,CONDOMINIO VIALE MAJNO LUIGI 31 ,80320500152,Viale MAJNO LUIGI,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,24,120,14/09/16,11/01/17
05/09/16,305567/2016,CONDOMINIO VIALE MAJNO LUIGI 31 ,80320500152,Viale MAJNO LUIGI,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,21,120,14/09/16,11/01/17
05/09/16,305567/2016,CONDOMINIO VIALE MAJNO LUIGI 31 ,80320500152,Viale MAJNO LUIGI,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9.5,120,14/09/16,11/01/17
05/09/16,305567/2016,CONDOMINIO VIALE MAJNO LUIGI 31 ,80320500152,Viale MAJNO LUIGI,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt 1,20",10.8,120,14/09/16,11/01/17
05/09/16,305567/2016,CONDOMINIO VIALE MAJNO LUIGI 31 ,80320500152,Viale MAJNO LUIGI,31,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,20.88,120,14/09/16,11/01/17
05/09/16,305748/2016,PARROCCHIA SANT'AMBROGIO ,97050900154,Via SAN NICOLAO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,14.04,90,13/09/16,11/12/16
05/09/16,305748/2016,PARROCCHIA SANT'AMBROGIO ,97050900154,Via SAN NICOLAO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,11.88,90,13/09/16,11/12/16
05/09/16,305748/2016,PARROCCHIA SANT'AMBROGIO ,97050900154,Via SAN NICOLAO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,2.1,90,13/09/16,11/12/16
05/09/16,305748/2016,PARROCCHIA SANT'AMBROGIO ,97050900154,Via SAN NICOLAO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,1.8,90,13/09/16,11/12/16
05/09/16,305748/2016,PARROCCHIA SANT'AMBROGIO ,97050900154,Via SAN NICOLAO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,4.68,90,13/09/16,11/12/16
05/09/16,305748/2016,PARROCCHIA SANT'AMBROGIO ,97050900154,Via SAN NICOLAO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata + ponteggio,13.68,90,13/09/16,11/12/16
05/09/16,305748/2016,PARROCCHIA SANT'AMBROGIO ,97050900154,Via SAN NICOLAO,6,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,7.02,90,13/09/16,11/12/16
05/09/16,318271/2016,CONDOMINIO VIA DALL'ONGARO 25 ,95652420159,Via DALL'ONGARO FRANCESCO,25,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,18.694,30,26/09/16,25/10/16
05/09/16,318989/2016,CONDOMINIO VIA SIRTE 11 ,95575810155,Via SIRTE,11,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,26.4,30,14/09/16,13/10/16
05/09/16,318989/2016,CONDOMINIO VIA SIRTE 11 ,95575810155,Via SIRTE,11,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,12,30,14/09/16,13/10/16
05/09/16,325807/2016,"CONDOMINIO DI VIA MARCONA,54 ",95650550155,Via MARCONA,54,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",13.65,66,15/09/16,19/11/16
05/09/16,327337/2016,"CONDOMINIO DI VIA A. CERIANI,13 ",97512730157,Via CERIANI ANTONIO,13,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",36.4,45,15/09/16,29/10/16
05/09/16,327337/2016,"CONDOMINIO DI VIA A. CERIANI,13 ",97512730157,Via CERIANI ANTONIO,13,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,14,45,15/09/16,29/10/16
05/09/16,332973/2016,CONDOMINIO VIA MESSINA 20 ,80223680150,Via MESSINA,20,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",16.52,90,,
05/09/16,332973/2016,CONDOMINIO VIA MESSINA 20 ,80223680150,Via MESSINA,20,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",68.18,90,,
05/09/16,332973/2016,CONDOMINIO VIA MESSINA 20 ,80223680150,Via MESSINA,20,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,10,90,,
05/09/16,332973/2016,CONDOMINIO VIA MESSINA 20 ,80223680150,Via PROCACCINI GIULIO CESARE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",21.7,90,,
05/09/16,334749/2016,CONDOMINIO VIALE ARGONNE 7 ,80283020156,Viale ARGONNE,7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",23.4,70,28/11/16,05/02/17
05/09/16,334749/2016,CONDOMINIO VIALE ARGONNE 7 ,80283020156,Viale ARGONNE,7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,9,70,28/11/16,05/02/17
05/09/16,334749/2016,CONDOMINIO VIALE ARGONNE 7 ,80283020156,Viale ARGONNE,7,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Cesata,7.2,70,28/11/16,05/02/17
05/09/16,362398/2016,SERCOS SERVIZI COSTRUZIONI SPA ,8203900157,Via MAGOLFA,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,3.42,57,22/07/16,16/09/16
05/09/16,362398/2016,SERCOS SERVIZI COSTRUZIONI SPA ,8203900157,Via MAGOLFA,18,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,37.62,57,22/07/16,16/09/16
06/09/16,224106/2016,MOLGORA SPA IMMOBILIARE ,7379800159,Via BIGLI,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,7.8,120,01/10/16,28/01/17
06/09/16,224106/2016,MOLGORA SPA IMMOBILIARE ,7379800159,Via BIGLI,19,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,57.2,120,01/10/16,28/01/17
06/09/16,318694/2016,CONDOMINIO DI VIALE CORSICA 5 ,80237080157,Viale CORSICA,5,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,37.625,75,10/10/16,23/12/16
06/09/16,319024/2016,"CONDOMINIO DI VIA RIPAMONTI,222  ",95629560152,Via RIPAMONTI GIUSEPPE,222,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",11.48,30,21/09/16,20/10/16
06/09/16,319024/2016,"CONDOMINIO DI VIA RIPAMONTI,222  ",95629560152,Via RIPAMONTI GIUSEPPE,222,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,5.74,30,21/09/16,20/10/16
06/09/16,319024/2016,"CONDOMINIO DI VIA RIPAMONTI,222  ",95629560152,Via RIPAMONTI GIUSEPPE,222,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,2.42,30,21/09/16,20/10/16
06/09/16,319041/2016,BREGANI SRL ,3182060156,Via SOLFERINO,22,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,12.04,131,03/10/16,10/02/17
06/09/16,319041/2016,BREGANI SRL ,3182060156,Via SOLFERINO,22,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,10.32,131,03/10/16,10/02/17
06/09/16,319041/2016,BREGANI SRL ,3182060156,Via SOLFERINO,22,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,8.6,131,03/10/16,10/02/17
06/09/16,321256/2016,"CONDOMINIO VIA ZANELLA,64 ",95601550155,Via ZANELLA GIACOMO,64,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio alla base,5.94,40,27/09/16,05/11/16
06/09/16,321256/2016,"CONDOMINIO VIA ZANELLA,64 ",95601550155,Via ZANELLA GIACOMO,64,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio a sbalzo,6.48,40,27/09/16,05/11/16
06/09/16,327080/2016,"CONDOMINIO DI VIA DE ALBERTIS,13 ",80288020151,Via DE ALBERTIS SEBASTIANO,13,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili",Ponteggio,14,60,19/09/16,17/11/16
06/09/16,332847/2016,CONDOMINIO VIA MARCIANO 4 ,95613000157,Via LABEONE,0,"Occupazioni temporanee per attività edilizia, per la posa di gru e simili","Ponteggio transitabile mt. 1,00",20.25,60,17/10/16,15/12/16
